pperf_bench_produce_mean 643.007 1606247623
pperf_bench_produce_med 574.159 1606247623
pperf_bench_produce_95pct 1365.367 1606247623
pperf_bench_produce_99pct 1742.311 1606247623
pperf_bench_produce_99_9pct 1874.023 1606247623
pperf_bench_produce_99_99pct 1874.295 1606247623
pperf_bench_produce_Max 5980.159 1606247623
pperf_bench_produce_msg_s 7990.8 1606247633
pperf_bench_produce_Mbit_s 62.4 1606247633
pperf_bench_produce_failure_msg_s 0.0 1606247633
pperf_bench_produce_mean 593.107 1606247633
pperf_bench_produce_med 384.385 1606247633
pperf_bench_produce_95pct 1528.815 1606247633
pperf_bench_produce_99pct 3457.695 1606247633
pperf_bench_produce_99_9pct 5588.735 1606247633
pperf_bench_produce_99_99pct 5588.959 1606247633
pperf_bench_produce_Max 5589.663 1606247633
pperf_bench_produce_msg_s 5354.5 1606247643
pperf_bench_produce_Mbit_s 41.8 1606247643
pperf_bench_produce_failure_msg_s 0.0 1606247643
pperf_bench_produce_mean 1092.668 1606247643
pperf_bench_produce_med 450.809 1606247643
pperf_bench_produce_95pct 5008.383 1606247643
pperf_bench_produce_99pct 5302.815 1606247643
pperf_bench_produce_99_9pct 5360.767 1606247643
pperf_bench_produce_99_99pct 5360.959 1606247643
pperf_bench_produce_Max 5361.023 1606247643
pperf_bench_produce_msg_s 5301.0 1606247654
pperf_bench_produce_Mbit_s 41.4 1606247654
pperf_bench_produce_failure_msg_s 0.0 1606247654
pperf_bench_produce_mean 1027.505 1606247654
pperf_bench_produce_med 409.345 1606247654
pperf_bench_produce_95pct 2993.183 1606247654
pperf_bench_produce_99pct 6594.367 1606247654
pperf_bench_produce_99_9pct 7157.215 1606247654
pperf_bench_produce_99_99pct 7157.343 1606247654
pperf_bench_produce_Max 7366.495 1606247654
pperf_bench_produce_msg_s 10189.0 1606247664
pperf_bench_produce_Mbit_s 79.6 1606247664
pperf_bench_produce_failure_msg_s 0.0 1606247664
pperf_bench_produce_mean 519.330 1606247664
pperf_bench_produce_med 372.989 1606247664
pperf_bench_produce_95pct 1316.015 1606247664
pperf_bench_produce_99pct 1722.743 1606247664
pperf_bench_produce_99_9pct 2205.503 1606247664
pperf_bench_produce_99_99pct 2205.935 1606247664
pperf_bench_produce_Max 2510.463 1606247664
pperf_bench_produce_msg_s 9379.7 1606247674
pperf_bench_produce_Mbit_s 73.3 1606247674
pperf_bench_produce_failure_msg_s 0.0 1606247674
pperf_bench_produce_mean 500.040 1606247674
pperf_bench_produce_med 347.937 1606247674
pperf_bench_produce_95pct 1413.415 1606247674
pperf_bench_produce_99pct 3304.079 1606247674
pperf_bench_produce_99_9pct 3954.847 1606247674
pperf_bench_produce_99_99pct 3955.135 1606247674
pperf_bench_produce_Max 3957.487 1606247674
pperf_bench_produce_msg_s 2447.3 1606247684
pperf_bench_produce_Mbit_s 19.1 1606247684
pperf_bench_produce_failure_msg_s 0.0 1606247684
pperf_bench_produce_mean 2154.613 1606247684
pperf_bench_produce_med 1297.271 1606247684
pperf_bench_produce_95pct 5614.911 1606247684
pperf_bench_produce_99pct 8156.319 1606247684
pperf_bench_produce_99_9pct 8156.991 1606247684
pperf_bench_produce_99_99pct 8157.119 1606247684
pperf_bench_produce_Max 8160.927 1606247684
pperf_bench_produce_msg_s 7307.7 1606247694
pperf_bench_produce_Mbit_s 57.1 1606247694
pperf_bench_produce_failure_msg_s 0.0 1606247694
pperf_bench_produce_mean 613.618 1606247694
pperf_bench_produce_med 349.017 1606247694
pperf_bench_produce_95pct 1685.199 1606247694
pperf_bench_produce_99pct 3802.223 1606247694
pperf_bench_produce_99_9pct 6080.607 1606247694
pperf_bench_produce_99_99pct 6080.799 1606247694
pperf_bench_produce_Max 6081.695 1606247694
pperf_bench_produce_msg_s 8150.2 1606247704
pperf_bench_produce_Mbit_s 63.7 1606247704
pperf_bench_produce_failure_msg_s 0.0 1606247704
pperf_bench_produce_mean 677.379 1606247704
pperf_bench_produce_med 480.699 1606247704
pperf_bench_produce_95pct 2018.959 1606247704
pperf_bench_produce_99pct 8938.687 1606247704
pperf_bench_produce_99_9pct 9987.519 1606247704
pperf_bench_produce_99_99pct 9987.775 1606247704
pperf_bench_produce_Max 9987.775 1606247704
pperf_bench_produce_msg_s 10351.6 1606247714
pperf_bench_produce_Mbit_s 80.9 1606247714
pperf_bench_produce_failure_msg_s 0.0 1606247714
pperf_bench_produce_mean 523.956 1606247714
pperf_bench_produce_med 366.791 1606247714
pperf_bench_produce_95pct 1348.719 1606247714
pperf_bench_produce_99pct 2404.751 1606247714
pperf_bench_produce_99_9pct 4843.807 1606247714
pperf_bench_produce_99_99pct 4844.031 1606247714
pperf_bench_produce_Max 4844.063 1606247714
pperf_bench_produce_msg_s 3324.2 1606247724
pperf_bench_produce_Mbit_s 26.0 1606247724
pperf_bench_produce_failure_msg_s 0.0 1606247724
pperf_bench_produce_mean 774.339 1606247724
pperf_bench_produce_med 266.271 1606247724
pperf_bench_produce_95pct 5994.655 1606247724
pperf_bench_produce_99pct 10238.975 1606247724
pperf_bench_produce_99_9pct 10244.543 1606247724
pperf_bench_produce_99_99pct 10244.671 1606247724
pperf_bench_produce_Max 10245.695 1606247724
pperf_bench_produce_msg_s 6229.7 1606247734
pperf_bench_produce_Mbit_s 48.7 1606247734
pperf_bench_produce_failure_msg_s 0.0 1606247734
pperf_bench_produce_mean 821.250 1606247734
pperf_bench_produce_med 358.579 1606247734
pperf_bench_produce_95pct 3060.143 1606247734
pperf_bench_produce_99pct 11862.591 1606247734
pperf_bench_produce_99_9pct 11864.063 1606247734
pperf_bench_produce_99_99pct 11864.191 1606247734
pperf_bench_produce_Max 11864.191 1606247734
pperf_bench_produce_msg_s 5365.3 1606247744
pperf_bench_produce_Mbit_s 41.9 1606247744
pperf_bench_produce_failure_msg_s 0.0 1606247744
pperf_bench_produce_mean 1053.522 1606247744
pperf_bench_produce_med 459.969 1606247744
pperf_bench_produce_95pct 5113.343 1606247744
pperf_bench_produce_99pct 8487.551 1606247744
pperf_bench_produce_99_9pct 11098.111 1606247744
pperf_bench_produce_99_99pct 11098.239 1606247744
pperf_bench_produce_Max 11098.239 1606247744
pperf_bench_produce_msg_s 9549.4 1606247754
pperf_bench_produce_Mbit_s 74.6 1606247754
pperf_bench_produce_failure_msg_s 0.0 1606247754
pperf_bench_produce_mean 577.163 1606247754
pperf_bench_produce_med 287.441 1606247754
pperf_bench_produce_95pct 1553.775 1606247754
pperf_bench_produce_99pct 8430.655 1606247754
pperf_bench_produce_99_9pct 10383.615 1606247754
pperf_bench_produce_99_99pct 10383.807 1606247754
pperf_bench_produce_Max 10386.303 1606247754
pperf_bench_produce_msg_s 4812.8 1606247765
pperf_bench_produce_Mbit_s 37.6 1606247765
pperf_bench_produce_failure_msg_s 0.0 1606247765
pperf_bench_produce_mean 940.974 1606247765
pperf_bench_produce_med 465.565 1606247765
pperf_bench_produce_95pct 2744.239 1606247765
pperf_bench_produce_99pct 10985.983 1606247765
pperf_bench_produce_99_9pct 11974.143 1606247765
pperf_bench_produce_99_99pct 11974.335 1606247765
pperf_bench_produce_Max 12044.799 1606247765
pperf_bench_produce_msg_s 11457.3 1606247775
pperf_bench_produce_Mbit_s 89.5 1606247775
pperf_bench_produce_failure_msg_s 0.0 1606247775
pperf_bench_produce_mean 635.487 1606247775
pperf_bench_produce_med 412.965 1606247775
pperf_bench_produce_95pct 1899.559 1606247775
pperf_bench_produce_99pct 5464.543 1606247775
pperf_bench_produce_99_9pct 13074.815 1606247775
pperf_bench_produce_99_99pct 13075.071 1606247775
pperf_bench_produce_Max 13076.159 1606247775
pperf_bench_produce_msg_s 5042.4 1606247785
pperf_bench_produce_Mbit_s 39.4 1606247785
pperf_bench_produce_failure_msg_s 0.0 1606247785
pperf_bench_produce_mean 729.266 1606247785
pperf_bench_produce_med 369.601 1606247785
pperf_bench_produce_95pct 2903.519 1606247785
pperf_bench_produce_99pct 6070.751 1606247785
pperf_bench_produce_99_9pct 6256.671 1606247785
pperf_bench_produce_99_99pct 6256.863 1606247785
pperf_bench_produce_Max 6256.927 1606247785
pperf_bench_produce_msg_s 7582.9 1606247795
pperf_bench_produce_Mbit_s 59.2 1606247795
pperf_bench_produce_failure_msg_s 0.0 1606247795
pperf_bench_produce_mean 703.235 1606247795
pperf_bench_produce_med 402.817 1606247795
pperf_bench_produce_95pct 1920.055 1606247795
pperf_bench_produce_99pct 5693.503 1606247795
pperf_bench_produce_99_9pct 10207.615 1606247795
pperf_bench_produce_99_99pct 10208.063 1606247795
pperf_bench_produce_Max 10208.127 1606247795
pperf_bench_produce_msg_s 4533.7 1606247805
pperf_bench_produce_Mbit_s 35.4 1606247805
pperf_bench_produce_failure_msg_s 0.0 1606247805
pperf_bench_produce_mean 887.780 1606247805
pperf_bench_produce_med 389.829 1606247805
pperf_bench_produce_95pct 5482.111 1606247805
pperf_bench_produce_99pct 6189.151 1606247805
pperf_bench_produce_99_9pct 6271.455 1606247805
pperf_bench_produce_99_99pct 6271.647 1606247805
pperf_bench_produce_Max 6271.647 1606247805
pperf_bench_produce_msg_s 8684.6 1606247815
pperf_bench_produce_Mbit_s 67.8 1606247815
pperf_bench_produce_failure_msg_s 0.0 1606247815
pperf_bench_produce_mean 605.011 1606247815
pperf_bench_produce_med 404.409 1606247815
pperf_bench_produce_95pct 1738.471 1606247815
pperf_bench_produce_99pct 6148.415 1606247815
pperf_bench_produce_99_9pct 7431.423 1606247815
pperf_bench_produce_99_99pct 7431.679 1606247815
pperf_bench_produce_Max 7431.711 1606247815
pperf_bench_produce_msg_s 4899.8 1606247825
pperf_bench_produce_Mbit_s 38.3 1606247825
pperf_bench_produce_failure_msg_s 0.0 1606247825
pperf_bench_produce_mean 740.650 1606247825
pperf_bench_produce_med 334.813 1606247825
pperf_bench_produce_95pct 2612.383 1606247825
pperf_bench_produce_99pct 8776.127 1606247825
pperf_bench_produce_99_9pct 8777.599 1606247825
pperf_bench_produce_99_99pct 8777.791 1606247825
pperf_bench_produce_Max 8890.815 1606247825
pperf_bench_produce_msg_s 5767.7 1606247835
pperf_bench_produce_Mbit_s 45.1 1606247835
pperf_bench_produce_failure_msg_s 0.0 1606247835
pperf_bench_produce_mean 624.241 1606247835
pperf_bench_produce_med 319.289 1606247835
pperf_bench_produce_95pct 1571.015 1606247835
pperf_bench_produce_99pct 14516.159 1606247835
pperf_bench_produce_99_9pct 14518.399 1606247835
pperf_bench_produce_99_99pct 14518.527 1606247835
pperf_bench_produce_Max 14518.527 1606247835
pperf_bench_produce_msg_s 7927.5 1606247845
pperf_bench_produce_Mbit_s 61.9 1606247845
pperf_bench_produce_failure_msg_s 0.0 1606247845
pperf_bench_produce_mean 718.879 1606247845
pperf_bench_produce_med 355.261 1606247845
pperf_bench_produce_95pct 2115.167 1606247845
pperf_bench_produce_99pct 4846.335 1606247845
pperf_bench_produce_99_9pct 18243.327 1606247845
pperf_bench_produce_99_99pct 18243.711 1606247845
pperf_bench_produce_Max 18247.807 1606247845
pperf_bench_produce_msg_s 8450.9 1606247855
pperf_bench_produce_Mbit_s 66.0 1606247855
pperf_bench_produce_failure_msg_s 0.0 1606247855
pperf_bench_produce_mean 670.558 1606247855
pperf_bench_produce_med 438.951 1606247855
pperf_bench_produce_95pct 2294.335 1606247855
pperf_bench_produce_99pct 3589.615 1606247855
pperf_bench_produce_99_9pct 3887.791 1606247855
pperf_bench_produce_99_99pct 3888.079 1606247855
pperf_bench_produce_Max 3978.655 1606247855
pperf_bench_produce_msg_s 4803.4 1606247866
pperf_bench_produce_Mbit_s 37.5 1606247866
pperf_bench_produce_failure_msg_s 0.0 1606247866
pperf_bench_produce_mean 1244.596 1606247866
pperf_bench_produce_med 631.523 1606247866
pperf_bench_produce_95pct 3849.663 1606247866
pperf_bench_produce_99pct 3899.039 1606247866
pperf_bench_produce_99_9pct 5580.799 1606247866
pperf_bench_produce_99_99pct 5580.959 1606247866
pperf_bench_produce_Max 5774.783 1606247866
pperf_bench_produce_msg_s 10485.6 1606247876
pperf_bench_produce_Mbit_s 81.9 1606247876
pperf_bench_produce_failure_msg_s 0.0 1606247876
pperf_bench_produce_mean 486.826 1606247876
pperf_bench_produce_med 329.569 1606247876
pperf_bench_produce_95pct 1423.127 1606247876
pperf_bench_produce_99pct 2573.183 1606247876
pperf_bench_produce_99_9pct 3304.719 1606247876
pperf_bench_produce_99_99pct 3304.991 1606247876
pperf_bench_produce_Max 3305.039 1606247876
pperf_bench_produce_msg_s 5244.1 1606247886
pperf_bench_produce_Mbit_s 41.0 1606247886
pperf_bench_produce_failure_msg_s 0.0 1606247886
pperf_bench_produce_mean 1050.776 1606247886
pperf_bench_produce_med 640.355 1606247886
pperf_bench_produce_95pct 3314.591 1606247886
pperf_bench_produce_99pct 4793.183 1606247886
pperf_bench_produce_99_9pct 4796.671 1606247886
pperf_bench_produce_99_99pct 4796.959 1606247886
pperf_bench_produce_Max 4796.991 1606247886
pperf_bench_produce_msg_s 8143.5 1606247896
pperf_bench_produce_Mbit_s 63.6 1606247896
pperf_bench_produce_failure_msg_s 0.0 1606247896
pperf_bench_produce_mean 638.346 1606247896
pperf_bench_produce_med 445.639 1606247896
pperf_bench_produce_95pct 2090.639 1606247896
pperf_bench_produce_99pct 3777.791 1606247896
pperf_bench_produce_99_9pct 4068.431 1606247896
pperf_bench_produce_99_99pct 4068.911 1606247896
pperf_bench_produce_Max 4161.071 1606247896
pperf_bench_produce_msg_s 8237.9 1606247906
pperf_bench_produce_Mbit_s 64.4 1606247906
pperf_bench_produce_failure_msg_s 0.0 1606247906
pperf_bench_produce_mean 592.273 1606247906
pperf_bench_produce_med 398.539 1606247906
pperf_bench_produce_95pct 1625.055 1606247906
pperf_bench_produce_99pct 3886.159 1606247906
pperf_bench_produce_99_9pct 4218.847 1606247906
pperf_bench_produce_99_99pct 4219.903 1606247906
pperf_bench_produce_Max 4259.487 1606247906
pperf_bench_produce_msg_s 2536.7 1606247916
pperf_bench_produce_Mbit_s 19.8 1606247916
pperf_bench_produce_failure_msg_s 0.0 1606247916
pperf_bench_produce_mean 1046.945 1606247916
pperf_bench_produce_med 449.555 1606247916
pperf_bench_produce_95pct 5100.575 1606247916
pperf_bench_produce_99pct 7890.079 1606247916
pperf_bench_produce_99_9pct 7890.943 1606247916
pperf_bench_produce_99_99pct 7891.071 1606247916
pperf_bench_produce_Max 7891.071 1606247916
pperf_bench_produce_msg_s 3335.7 1606247926
pperf_bench_produce_Mbit_s 26.1 1606247926
pperf_bench_produce_failure_msg_s 0.0 1606247926
pperf_bench_produce_mean 1507.496 1606247926
pperf_bench_produce_med 385.159 1606247926
pperf_bench_produce_95pct 5843.775 1606247926
pperf_bench_produce_99pct 11932.927 1606247926
pperf_bench_produce_99_9pct 11933.695 1606247926
pperf_bench_produce_99_99pct 11933.759 1606247926
pperf_bench_produce_Max 11935.039 1606247926
pperf_bench_produce_msg_s 6347.6 1606247936
pperf_bench_produce_Mbit_s 49.6 1606247936
pperf_bench_produce_failure_msg_s 0.0 1606247936
pperf_bench_produce_mean 542.608 1606247936
pperf_bench_produce_med 303.221 1606247936
pperf_bench_produce_95pct 2032.791 1606247936
pperf_bench_produce_99pct 5179.103 1606247936
pperf_bench_produce_99_9pct 10243.775 1606247936
pperf_bench_produce_99_99pct 10243.967 1606247936
pperf_bench_produce_Max 10345.663 1606247936
pperf_bench_produce_msg_s 5926.5 1606247946
pperf_bench_produce_Mbit_s 46.3 1606247946
pperf_bench_produce_failure_msg_s 0.0 1606247946
pperf_bench_produce_mean 885.699 1606247946
pperf_bench_produce_med 530.295 1606247946
pperf_bench_produce_95pct 2971.775 1606247946
pperf_bench_produce_99pct 7896.543 1606247946
pperf_bench_produce_99_9pct 12336.703 1606247946
pperf_bench_produce_99_99pct 12336.831 1606247946
pperf_bench_produce_Max 12336.831 1606247946
pperf_bench_produce_msg_s 9962.5 1606247956
pperf_bench_produce_Mbit_s 77.8 1606247956
pperf_bench_produce_failure_msg_s 0.0 1606247956
pperf_bench_produce_mean 504.717 1606247956
pperf_bench_produce_med 369.465 1606247956
pperf_bench_produce_95pct 1589.327 1606247956
pperf_bench_produce_99pct 2298.735 1606247956
pperf_bench_produce_99_9pct 4061.951 1606247956
pperf_bench_produce_99_99pct 4062.319 1606247956
pperf_bench_produce_Max 5112.895 1606247956
pperf_bench_produce_msg_s 1911.3 1606247966
pperf_bench_produce_Mbit_s 14.9 1606247966
pperf_bench_produce_failure_msg_s 0.0 1606247966
pperf_bench_produce_mean 2200.590 1606247966
pperf_bench_produce_med 1777.823 1606247966
pperf_bench_produce_95pct 6169.983 1606247966
pperf_bench_produce_99pct 7427.167 1606247966
pperf_bench_produce_99_9pct 7427.807 1606247966
pperf_bench_produce_99_99pct 7427.871 1606247966
pperf_bench_produce_Max 7430.335 1606247966
pperf_bench_produce_msg_s 6644.2 1606247977
pperf_bench_produce_Mbit_s 51.9 1606247977
pperf_bench_produce_failure_msg_s 0.0 1606247977
pperf_bench_produce_mean 844.785 1606247977
pperf_bench_produce_med 367.615 1606247977
pperf_bench_produce_95pct 1991.135 1606247977
pperf_bench_produce_99pct 12754.943 1606247977
pperf_bench_produce_99_9pct 14266.175 1606247977
pperf_bench_produce_99_99pct 14266.431 1606247977
pperf_bench_produce_Max 14267.071 1606247977
pperf_bench_produce_msg_s 4794.4 1606247987
pperf_bench_produce_Mbit_s 37.5 1606247987
pperf_bench_produce_failure_msg_s 0.0 1606247987
pperf_bench_produce_mean 857.218 1606247987
pperf_bench_produce_med 472.251 1606247987
pperf_bench_produce_95pct 5111.519 1606247987
pperf_bench_produce_99pct 6767.583 1606247987
pperf_bench_produce_99_9pct 7004.543 1606247987
pperf_bench_produce_99_99pct 7004.639 1606247987
pperf_bench_produce_Max 7004.831 1606247987
pperf_bench_produce_msg_s 8394.7 1606247997
pperf_bench_produce_Mbit_s 65.6 1606247997
pperf_bench_produce_failure_msg_s 0.0 1606247997
pperf_bench_produce_mean 456.166 1606247997
pperf_bench_produce_med 341.235 1606247997
pperf_bench_produce_95pct 853.151 1606247997
pperf_bench_produce_99pct 1258.391 1606247997
pperf_bench_produce_99_9pct 10680.255 1606247997
pperf_bench_produce_99_99pct 10680.639 1606247997
pperf_bench_produce_Max 10680.703 1606247997
pperf_bench_produce_msg_s 6448.9 1606248007
pperf_bench_produce_Mbit_s 50.4 1606248007
pperf_bench_produce_failure_msg_s 0.0 1606248007
pperf_bench_produce_mean 762.980 1606248007
pperf_bench_produce_med 454.097 1606248007
pperf_bench_produce_95pct 2143.007 1606248007
pperf_bench_produce_99pct 7860.799 1606248007
pperf_bench_produce_99_9pct 16448.383 1606248007
pperf_bench_produce_99_99pct 16448.511 1606248007
pperf_bench_produce_Max 16452.223 1606248007
pperf_bench_produce_msg_s 8605.2 1606248017
pperf_bench_produce_Mbit_s 67.2 1606248017
pperf_bench_produce_failure_msg_s 0.0 1606248017
pperf_bench_produce_mean 491.985 1606248017
pperf_bench_produce_med 358.909 1606248017
pperf_bench_produce_95pct 951.091 1606248017
pperf_bench_produce_99pct 4294.815 1606248017
pperf_bench_produce_99_9pct 4773.439 1606248017
pperf_bench_produce_99_99pct 4773.663 1606248017
pperf_bench_produce_Max 4773.663 1606248017
pperf_bench_produce_msg_s 5658.4 1606248027
pperf_bench_produce_Mbit_s 44.2 1606248027
pperf_bench_produce_failure_msg_s 0.0 1606248027
pperf_bench_produce_mean 673.207 1606248027
pperf_bench_produce_med 338.161 1606248027
pperf_bench_produce_95pct 4432.287 1606248027
pperf_bench_produce_99pct 6906.239 1606248027
pperf_bench_produce_99_9pct 8024.191 1606248027
pperf_bench_produce_99_99pct 8024.479 1606248027
pperf_bench_produce_Max 8024.575 1606248027
pperf_bench_produce_msg_s 3749.2 1606248037
pperf_bench_produce_Mbit_s 29.3 1606248037
pperf_bench_produce_failure_msg_s 0.0 1606248037
pperf_bench_produce_mean 1151.910 1606248037
pperf_bench_produce_med 346.295 1606248037
pperf_bench_produce_95pct 4699.423 1606248037
pperf_bench_produce_99pct 11398.527 1606248037
pperf_bench_produce_99_9pct 11399.359 1606248037
pperf_bench_produce_99_99pct 11399.423 1606248037
pperf_bench_produce_Max 11399.487 1606248037
pperf_bench_produce_msg_s 3864.3 1606248047
pperf_bench_produce_Mbit_s 30.2 1606248047
pperf_bench_produce_failure_msg_s 0.0 1606248047
pperf_bench_produce_mean 1728.216 1606248047
pperf_bench_produce_med 551.523 1606248047
pperf_bench_produce_95pct 5548.607 1606248047
pperf_bench_produce_99pct 6637.183 1606248047
pperf_bench_produce_99_9pct 6638.079 1606248047
pperf_bench_produce_99_99pct 6638.175 1606248047
pperf_bench_produce_Max 6638.175 1606248047
pperf_bench_produce_msg_s 8003.4 1606248057
pperf_bench_produce_Mbit_s 62.5 1606248057
pperf_bench_produce_failure_msg_s 0.0 1606248057
pperf_bench_produce_mean 485.936 1606248057
pperf_bench_produce_med 360.053 1606248057
pperf_bench_produce_95pct 1167.759 1606248057
pperf_bench_produce_99pct 1843.631 1606248057
pperf_bench_produce_99_9pct 6790.847 1606248057
pperf_bench_produce_99_99pct 6791.167 1606248057
pperf_bench_produce_Max 6791.263 1606248057
pperf_bench_produce_msg_s 2345.9 1606248067
pperf_bench_produce_Mbit_s 18.3 1606248067
pperf_bench_produce_failure_msg_s 0.0 1606248067
pperf_bench_produce_mean 1779.418 1606248067
pperf_bench_produce_med 1002.079 1606248067
pperf_bench_produce_95pct 3445.327 1606248067
pperf_bench_produce_99pct 20168.575 1606248067
pperf_bench_produce_99_9pct 20169.471 1606248067
pperf_bench_produce_99_99pct 20169.471 1606248067
pperf_bench_produce_Max 20169.471 1606248067
pperf_bench_produce_msg_s 5855.8 1606248077
pperf_bench_produce_Mbit_s 45.7 1606248077
pperf_bench_produce_failure_msg_s 0.0 1606248077
pperf_bench_produce_mean 1100.118 1606248077
pperf_bench_produce_med 556.651 1606248077
pperf_bench_produce_95pct 2842.847 1606248077
pperf_bench_produce_99pct 4888.319 1606248077
pperf_bench_produce_99_9pct 23078.655 1606248077
pperf_bench_produce_99_99pct 23078.911 1606248077
pperf_bench_produce_Max 23131.903 1606248077
pperf_bench_produce_msg_s 7535.7 1606248088
pperf_bench_produce_Mbit_s 58.9 1606248088
pperf_bench_produce_failure_msg_s 0.0 1606248088
pperf_bench_produce_mean 595.576 1606248088
pperf_bench_produce_med 385.613 1606248088
pperf_bench_produce_95pct 1378.303 1606248088
pperf_bench_produce_99pct 6968.607 1606248088
pperf_bench_produce_99_9pct 7125.567 1606248088
pperf_bench_produce_99_99pct 7125.919 1606248088
pperf_bench_produce_Max 7126.175 1606248088
pperf_bench_produce_msg_s 6301.2 1606248098
pperf_bench_produce_Mbit_s 49.2 1606248098
pperf_bench_produce_failure_msg_s 0.0 1606248098
pperf_bench_produce_mean 737.979 1606248098
pperf_bench_produce_med 370.307 1606248098
pperf_bench_produce_95pct 2536.559 1606248098
pperf_bench_produce_99pct 10596.287 1606248098
pperf_bench_produce_99_9pct 17316.223 1606248098
pperf_bench_produce_99_99pct 17316.351 1606248098
pperf_bench_produce_Max 17316.351 1606248098
pperf_bench_produce_msg_s 3823.4 1606248108
pperf_bench_produce_Mbit_s 29.9 1606248108
pperf_bench_produce_failure_msg_s 0.0 1606248108
pperf_bench_produce_mean 761.635 1606248108
pperf_bench_produce_med 344.971 1606248108
pperf_bench_produce_95pct 2320.031 1606248108
pperf_bench_produce_99pct 5988.543 1606248108
pperf_bench_produce_99_9pct 6297.119 1606248108
pperf_bench_produce_99_99pct 6297.343 1606248108
pperf_bench_produce_Max 6297.375 1606248108
pperf_bench_produce_msg_s 7756.3 1606248118
pperf_bench_produce_Mbit_s 60.6 1606248118
pperf_bench_produce_failure_msg_s 0.0 1606248118
pperf_bench_produce_mean 787.036 1606248118
pperf_bench_produce_med 424.209 1606248118
pperf_bench_produce_95pct 3507.935 1606248118
pperf_bench_produce_99pct 5688.415 1606248118
pperf_bench_produce_99_9pct 5885.567 1606248118
pperf_bench_produce_99_99pct 5885.727 1606248118
pperf_bench_produce_Max 7120.159 1606248118
pperf_bench_produce_msg_s 2190.2 1606248128
pperf_bench_produce_Mbit_s 17.1 1606248128
pperf_bench_produce_failure_msg_s 0.0 1606248128
pperf_bench_produce_mean 1442.371 1606248128
pperf_bench_produce_med 778.363 1606248128
pperf_bench_produce_95pct 3831.583 1606248128
pperf_bench_produce_99pct 10472.831 1606248128
pperf_bench_produce_99_9pct 11416.191 1606248128
pperf_bench_produce_99_99pct 11416.319 1606248128
pperf_bench_produce_Max 11416.319 1606248128
pperf_bench_produce_msg_s 3574.6 1606248138
pperf_bench_produce_Mbit_s 27.9 1606248138
pperf_bench_produce_failure_msg_s 0.0 1606248138
pperf_bench_produce_mean 1501.151 1606248138
pperf_bench_produce_med 490.227 1606248138
pperf_bench_produce_95pct 8099.807 1606248138
pperf_bench_produce_99pct 10025.023 1606248138
pperf_bench_produce_99_9pct 10026.239 1606248138
pperf_bench_produce_99_99pct 10026.367 1606248138
pperf_bench_produce_Max 13787.327 1606248138
pperf_bench_produce_msg_s 8257.0 1606248148
pperf_bench_produce_Mbit_s 64.5 1606248148
pperf_bench_produce_failure_msg_s 0.0 1606248148
